2458420.845138889, A.D. 2018-Oct-29 08:17:00.0000,  8.606670716796522E+07,  6.658211767882204E+07, -4.080760192565806E+06, -2.132180879894634E+01,  2.772941875537982E+01,  1.610383150698153E+00,
2458423.845138889, A.D. 2018-Nov-01 08:17:00.0000,  8.024403041399847E+07,  7.353105080901225E+07, -3.649535624541141E+06, -2.358057272534093E+01,  2.585693660694112E+01,  1.715046419408351E+00,
2458426.845138889, A.D. 2018-Nov-04 08:17:00.0000,  7.385654650265892E+07,  7.997034672188376E+07, -3.192708205047559E+06, -2.567723882915398E+01,  2.379923606739893E+01,  1.807813292154185E+00,
2458429.845138889, A.D. 2018-Nov-07 08:17:00.0000,  6.694828535712683E+07,  8.585376941137235E+07, -2.713453415175818E+06, -2.759644880863098E+01,  2.157022089605402E+01,  1.887988080794790E+00,
2458432.845138889, A.D. 2018-Nov-10 08:17:00.0000,  5.956711005905041E+07,  9.113885901133019E+07, -2.215116157337647E+06, -2.932400448063624E+01,  1.918510963937054E+01,  1.954960183419060E+00,
2458435.845138889, A.D. 2018-Nov-13 08:17:00.0000,  5.176440057177077E+07,  9.578726072720334E+07, -1.701187966690809E+06, -3.084698692494159E+01,  1.666034208670171E+01,  2.008209660457519E+00,
2458438.845138889, A.D. 2018-Nov-16 08:17:00.0000,  4.359470743815827E+07,  9.976502796131024E+07, -1.175282849408135E+06, -3.215386878754258E+01,  1.401347374814034E+01,  2.047312243049838E+00,
2458441.845138889, A.D. 2018-Nov-19 08:17:00.0000,  3.511537740604643E+07,  1.030428965785012E+08, -6.411119034382775E+05, -3.323461835248693E+01,  1.126305877907433E+01,  2.071943707968154E+00,
2458444.845138889, A.D. 2018-Nov-22 08:17:00.0000,  2.638615329547676E+07,  1.055965273909230E+08, -1.024568945905939E+05, -3.408079399171140E+01,  8.428521946802054E+00,  2.081883552305409E+00,
2458447.845138889, A.D. 2018-Nov-25 08:17:00.0000,  1.746875077850050E+07,  1.074067141185175E+08,  4.368570219281465E+05, -3.468562763773846E+01,  5.530020419224623E+00,  2.077017901624073E+00,
2458450.845138889, A.D. 2018-Nov-28 08:17:00.0000,  8.426415086045342E+06,  1.084595543096034E+08,  9.729892274657637E+05, -3.504409598469699E+01,  2.588296354147196E+00,  2.057341587374503E+00,
2458453.845138889, A.D. 2018-Dec-01 08:17:00.0000, -6.765390167777929E+05,  1.087465809843927E+08,  1.502111990053378E+06, -3.515297818956048E+01, -3.754785483765379E-01,  2.022959332935925E+00,
2458456.845138889, A.D. 2018-Dec-04 08:17:00.0000, -9.775200338585529E+06,  1.082648530808921E+08,  2.020439001281291E+06, -3.501089895112435E+01, -3.339865265403694E+00,  1.974086003794857E+00,
2458459.845138889, A.D. 2018-Dec-07 08:17:00.0000, -1.880454354335080E+07,  1.070170031234027E+08,  2.524253855005212E+06, -3.461835609763573E+01, -6.283325046123219E+00,  1.911045907446305E+00,
2458462.845138889, A.D. 2018-Dec-10 08:17:00.0000, -2.769991650503673E+07,  1.050112409400784E+08,  3.009938219601646E+06, -3.397773203594432E+01, -9.184390623246914E+00,  1.834271122682533E+00,
2458465.845138889, A.D. 2018-Dec-13 08:17:00.0000, -3.639752846852282E+07,  1.022613127410010E+08,  3.473999447378896E+06, -3.309328842645228E+01, -1.202183913650099E+01,  1.744298823983890E+00,
2458468.845138889, A.D. 2018-Dec-16 08:17:00.0000, -4.483493460749131E+07,  9.878641534511808E+07,  3.913097360271171E+06, -3.197114367041513E+01, -1.477486498704743E+01,  1.641767605754642E+00,
2458471.845138889, A.D. 2018-Dec-19 08:17:00.0000, -5.295151251023383E+07,  9.461106581028318E+07,  4.324069956675388E+06, -3.061923314985975E+01, -1.742325077515581E+01,  1.527412839466271E+00,
2458474.845138889, A.D. 2018-Dec-22 08:17:00.0000, -6.068892614187373E+07,  8.976492721494369E+07,  4.703957793578036E+06, -2.904725240539739E+01, -1.994753437082544E+01,  1.402061102115115E+00,
2458477.845138889, A.D. 2018-Dec-25 08:17:00.0000, -6.799157290930057E+07,  8.428259184716320E+07,  5.050026809306651E+06, -2.726658366700634E+01, -2.232917017000127E+01,  1.266623724816866E+00,
2458480.845138889, A.D. 2018-Dec-28 08:17:00.0000, -7.480700959407082E+07,  7.820332355403119E+07,  5.359789366701309E+06, -2.529020639829400E+01, -2.455068265173346E+01,  1.122089524568086E+00,
2458483.845138889, A.D. 2018-Dec-31 08:17:00.0000, -8.108635312171248E+07,  7.157076148126671E+07,  5.631023314626101E+06, -2.313259275922106E+01, -2.659581044780336E+01,  9.695167956835267E-01,
2458486.845138889, A.D. 2019-Jan-03 08:17:00.0000, -8.678465240061057E+07,  6.443258788042630E+07,  5.861788887130942E+06, -2.080958912203686E+01, -2.844963926506999E+01,  8.100246491486587E-01,
2458489.845138889, A.D. 2019-Jan-06 08:17:00.0000, -9.186122778521468E+07,  5.684016307114044E+07,  6.050443283761669E+06, -1.833828498275225E+01, -3.009872216177963E+01,  6.447837979550020E-01,
2458492.845138889, A.D. 2019-Jan-09 08:17:00.0000, -9.627997509039509E+07,  4.884813101024401E+07,  6.195652800999269E+06, -1.573687079198608E+01, -3.153118586895518E+01,  4.750068943516759E-01,
2458495.845138889, A.D. 2019-Jan-12 08:17:00.0000, -1.000096314988544E+08,  4.051399923163769E+07,  6.296402413052496E+06, -1.302448637873231E+01, -3.273682206217877E+01,  3.019385306439251E-01,
2458498.845138889, A.D. 2019-Jan-15 08:17:00.0000, -1.030240011530253E+08,  3.189769717463030E+07,  6.352002729660422E+06, -1.022106175596792E+01, -3.370716272183378E+01,  1.268450186224488E-01,
2458501.845138889, A.D. 2019-Jan-18 08:17:00.0000, -1.053021386975651E+08,  2.306111711036310E+07,  6.362094288591417E+06, -7.347152175507772E+00, -3.443553896498261E+01, -4.899593613203379E-02,
2458504.845138889, A.D. 2019-Jan-21 08:17:00.0000, -1.068284895286638E+08,  1.406764200333058E+07,  6.326649170560455E+06, -4.423769340132492E+00, -3.491712298288064E+01, -2.243055499264237E-01,
2458507.845138889, A.D. 2019-Jan-24 08:17:00.0000, -1.075929860020562E+08,  4.981664707352157E+06,  6.245969953748683E+06, -1.472210683344490E+00, -3.514895296857679E+01, -3.978141547784340E-01,
2458510.845138889, A.D. 2019-Jan-27 08:17:00.0000, -1.075910993431920E+08, -4.131897106423168E+06,  6.120686053454075E+06,  1.486111406659089E+00, -3.512994116212968E+01, -5.682711638337885E-01,
2458513.845138889, A.D. 2019-Jan-30 08:17:00.0000, -1.068238474812813E+08, -1.320808595518126E+07,  5.951747519135185E+06,  4.429838610501958E+00, -3.486086537157292E+01, -7.344547089327271E-01,
2458516.845138889, A.D. 2019-Feb-02 08:17:00.0000, -1.052977594854506E+08, -2.218238527028514E+07,  5.740416385798100E+06,  7.337832239224171E+00, -3.434434454036329E+01, -8.951808595057411E-01,
2458519.845138889, A.D. 2019-Feb-05 08:17:00.0000, -1.030247977085346E+08, -3.099119180293036E+07,  5.488255698960761E+06,  1.018933375037287E+01, -3.358479912235033E+01, -1.049312341850481E+00,
2458522.845138889, A.D. 2019-Feb-08 08:17:00.0000, -1.000222391358186E+08, -3.957227588844946E+07,  5.197116352031671E+06,  1.296411878251791E+01, -3.258839719015016E+01, -1.195766688615288E+00,
2458525.845138889, A.D. 2019-Feb-11 08:17:00.0000, -9.631251778722569E+07, -4.786522600643368E+07,  4.869121891663229E+06,  1.564264343673980E+01, -3.136298733946970E+01, -1.333523759688878E+00,
2458528.845138889, A.D. 2019-Feb-14 08:17:00.0000, -9.192303032839039E+07, -5.581187436382141E+07,  4.506651460375864E+06,  1.820618170974869E+01, -2.991801955940607E+01, -1.461632587333051E+00,
2458531.845138889, A.D. 2019-Feb-17 08:17:00.0000, -8.688590730638640E+07, -6.335670054205039E+07,  4.112321056466274E+06,  2.063695316584829E+01, -2.826445531622853E+01, -1.579217509996207E+00,
2458534.845138889, A.D. 2019-Feb-20 08:17:00.0000, -8.123775263860340E+07, -7.044721057962805E+07,  3.688963298957542E+06,  2.291824011901554E+01, -2.641466814660377E+01, -1.685483570540617E+00,
2458537.845138889, A.D. 2019-Feb-23 08:17:00.0000, -7.501935414863348E+07, -7.703428920061959E+07,  3.239605890235193E+06,  2.503449377691010E+01, -2.438233607665141E+01, -1.779721165333775E+00,
2458540.845138889, A.D. 2019-Feb-26 08:17:00.0000, -6.827536806243265E+07, -8.307252324063145E+07,  2.767448971215278E+06,  2.697142897206932E+01, -2.218232717820553E+01, -1.861309940614067E+00,
2458543.845138889, A.D. 2019-Mar-01 08:17:00.0000, -6.105398045389458E+07, -8.852049465859467E+07,  2.275841563636921E+06,  2.871610726757369E+01, -1.983057954553398E+01, -1.929721941505161E+00,
2458546.845138889, A.D. 2019-Mar-04 08:17:00.0000, -5.340654866455775E+07, -9.334104184944186E+07,  1.768257291634701E+06,  3.025700837277765E+01, -1.734397692766306E+01, -1.984524026913538E+00,
2458549.845138889, A.D. 2019-Mar-07 08:17:00.0000, -4.538722572132985E+07, -9.750148828481418E+07,  1.248269570423417E+06,  3.158408993720944E+01, -1.474022118627160E+01, -2.025379570236414E+00,
2458552.845138889, A.D. 2019-Mar-10 08:17:00.0000, -3.705257074313271E+07, -1.009738378022186E+08,  7.195264440179169E+05,  3.268883590605198E+01, -1.203770267030558E+01, -2.052049471363568E+00,
2458555.845138889, A.D. 2019-Mar-13 08:17:00.0000, -2.846114826689296E+07, -1.037349361345412E+08,  1.857252467122898E+05,  3.356429371729894E+01, -9.255369509575351E+00, -2.064392509842888E+00,
2458558.845138889, A.D. 2019-Mar-16 08:17:00.0000, -1.967311934020576E+07, -1.057665985194388E+08, -3.494127451452166E+05,  3.420510069848750E+01, -6.412596734999084E+00, -2.062365072319094E+00,
2458561.845138889, A.D. 2019-Mar-19 08:17:00.0000, -1.074982712719365E+07, -1.070557034507664E+08, -8.821675134207457E+05,  3.460750007983212E+01, -3.529056035450981E+00, -2.046020289436271E+00,
2458564.845138889, A.D. 2019-Mar-22 08:17:00.0000, -1.753379660341404E+06, -1.075942528314561E+08, -1.408845202123336E+06,  3.476934708172749E+01, -6.245868635281757E-01, -2.015506618432697E+00,
2458567.845138889, A.D. 2019-Mar-25 08:17:00.0000,  7.253767751116454E+06, -1.073793989594851E+08, -1.925802586030789E+06,  3.469010555891161E+01,  2.280930492555096E+00, -1.971065907748292E+00,
2458570.845138889, A.D. 2019-Mar-28 08:17:00.0000,  1.620922807220319E+07, -1.064134389267436E+08, -2.429470974389315E+06,  3.437083569281370E+01,  5.167699343873742E+00, -1.913030979255031E+00,
2458573.845138889, A.D. 2019-Mar-31 08:17:00.0000,  2.505109379564112E+07, -1.047037771362864E+08, -2.916379429125175E+06,  3.381417321914954E+01,  8.016128098488648E+00, -1.841822762320427E+00,
2458576.845138889, A.D. 2019-Apr-03 08:17:00.0000,  3.371834176517224E+07, -1.022628567487011E+08, -3.383177185631372E+06,  3.302430066181914E+01,  1.080694845227904E+01, -1.757947011965738E+00,
2458579.845138889, A.D. 2019-Apr-06 08:17:00.0000,  4.215122955515599E+07, -9.910806095559314E+07, -3.826655172256574E+06,  3.200691101850958E+01,  1.352132996744139E+01, -1.661990641017332E+00,
2458582.845138889, A.D. 2019-Apr-09 08:17:00.0000,  5.029168150414512E+07, -9.526158505021942E+07, -4.243766532034017E+06,  3.076916431033781E+01,  1.614099078643080E+01, -1.554617693504106E+00,
2458585.845138889, A.D. 2019-Apr-12 08:17:00.0000,  5.808366260215570E+07, -9.075028032504585E+07, -4.631646056893621E+06,  2.931963736967669E+01,  1.864830427056073E+01, -1.436564983766658E+00,
2458588.845138889, A.D. 2019-Apr-15 08:17:00.0000,  6.547353852301208E+07, -8.560547087653662E+07, -4.987628450575642E+06,  2.766826719903018E+01,  2.102640138218911E+01, -1.308637422930286E+00,
2458591.845138889, A.D. 2019-Apr-18 08:17:00.0000,  7.241042017399271E+07, -7.986274444187389E+07, -5.309265341721594E+06,  2.582628819192407E+01,  2.325926864707015E+01, -1.171703051676510E+00,
2458594.845138889, A.D. 2019-Apr-21 08:17:00.0000,  7.884649120512009E+07, -7.356171843362625E+07, -5.594340973194405E+06,  2.380616346633810E+01,  2.533184153955573E+01, -1.026687795729172E+00,
2458597.845138889, A.D. 2019-Apr-24 08:17:00.0000,  8.473731698050693E+07, -6.674578237958941E+07, -5.840886497640464E+06,  2.162151052437171E+01,  2.723009312810255E+01, -8.745699582798263E-01,
2458600.845138889, A.D. 2019-Apr-27 08:17:00.0000,  9.004213356534275E+07, -5.946181801903506E+07, -6.047192812764168E+06,  1.928702142033859E+01,  2.894111780229517E+01, -7.163744619024826E-01,
2458603.845138889, A.D. 2019-Apr-30 08:17:00.0000,  9.472411532577315E+07, -5.175989835628194E+07, -6.211821872932717E+06,  1.681837759240719E+01,  3.045320987496514E+01, -5.531668519638231E-01,
2458606.845138889, A.D. 2019-May-03 08:17:00.0000,  9.875061977575831E+07, -4.369296703044944E+07, -6.333616416937657E+06,  1.423215948653299E+01,  3.175593681820940E+01, -3.860470745482427E-01,
2458609.845138889, A.D. 2019-May-06 08:17:00.0000,  1.020934083347124E+08, -3.531649942693363E+07, -6.411708055341559E+06,  1.154575107441640E+01,  3.284020686259295E+01, -2.161430433652392E-01,
2458612.845138889, A.D. 2019-May-09 08:17:00.0000,  1.047288416851739E+08, -2.668814702824530E+07, -6.445523664309759E+06,  8.777239368966585E+00,  3.369833067539021E+01, -4.460400678459209E-02,
2458615.845138889, A.D. 2019-May-12 08:17:00.0000,  1.066380484538845E+08, -1.786736657888447E+07, -6.434790034724595E+06,  5.945309106565339E+00,  3.432407679762005E+01,  1.274062810448147E-01,
2458618.845138889, A.D. 2019-May-15 08:17:00.0000,  1.078070659931175E+08, -8.915035734008947E+06, -6.379536726643392E+06,  3.069132828079894E+00,  3.471272041958439E+01,  2.987165761656456E-01,
2458621.845138889, A.D. 2019-May-18 08:17:00.0000,  1.082269520980712E+08,  1.069430175312390E+05, -6.280097083538615E+06,  1.682565712773555E-01,  3.486108499648237E+01,  4.681553229256803E-01,
2458624.845138889, A.D. 2019-May-21 08:17:00.0000,  1.078938665487190E+08,  9.136048235446960E+06, -6.137107368216744E+06, -2.737518618185925E+00,  3.476757621014963E+01,  6.345579645202886E-01,
2458627.845138889, A.D. 2019-May-24 08:17:00.0000,  1.068091214274171E+08,  1.810955316842793E+07, -5.951503989440713E+06, -5.628259068302905E+00,  3.443220778568147E+01,  7.967743606043332E-01,
2458630.845138889, A.D. 2019-May-27 08:17:00.0000,  1.049791992522478E+08,  2.696494497437201E+07, -5.724518794846147E+06, -8.484024361163806E+00,  3.385661863844101E+01,  9.536762853323282E-01,
2458633.845138889, A.D. 2019-May-30 08:17:00.0000,  1.024157380799173E+08,  3.564034720198386E+07, -5.457672413440535E+06, -1.128499622943677E+01,  3.304408079852376E+01,  1.104164972711999E+00,
2458636.845138889, A.D. 2019-Jun-02 08:17:00.0000,  9.913548286842489E+07,  4.407494307070713E+07, -5.152765640459923E+06, -1.401160989839831E+01,  3.199949755395543E+01,  1.247178669353611E+00,
2458639.845138889, A.D. 2019-Jun-05 08:17:00.0000,  9.516020254977988E+07,  5.220939694275766E+07, -4.811868868489327E+06, -1.664468720747243E+01,  3.072939126924337E+01,  1.381700148721917E+00,
2458642.845138889, A.D. 2019-Jun-08 08:17:00.0000,  9.051657244884908E+07,  5.998627124400464E+07, -4.437309581380654E+06, -1.916557074287296E+01,  2.924188036837501E+01,  1.506764135397839E+00,
2458645.845138889, A.D. 2019-Jun-11 08:17:00.0000,  8.523602189715987E+07,  6.735043596412915E+07, -4.031657941547982E+06, -2.155625810813283E+01,  2.754664502154441E+01,  1.621464582507201E+00,
2458648.845138889, A.D. 2019-Jun-14 08:17:00.0000,  7.935454713031563E+07,  7.424946775559182E+07, -3.597710516611319E+06, -2.379953535568666E+01,  2.565488114381275E+01,  1.724961740472825E+00,
2458651.845138889, A.D. 2019-Jun-17 08:17:00.0000,  7.291248982387704E+07,  8.063403556045789E+07, -3.138472207983341E+06, -2.587910850330347E+01,  2.357924240263266E+01,  1.816488950766477E+00,
2458654.845138889, A.D. 2019-Jun-20 08:17:00.0000,  6.595428191355827E+07,  8.645826962918699E+07, -2.657136461689353E+06, -2.777973196788420E+01,  2.133377003951755E+01,  1.895359094582040E+00,
2458657.845138889, A.D. 2019-Jun-23 08:17:00.0000,  5.852815765883522E+07,  9.168011076117651E+07, -2.157063860264450E+06, -2.948733266938304E+01,  1.893381043892625E+01,  1.960970623521376E+00,
2458660.845138889, A.D. 2019-Jun-26 08:17:00.0000,  5.068583424103908E+07,  9.626163659801854E+07, -1.641759213716097E+06, -3.098912849335860E+01,  1.639592052316172E+01,  2.012813097684858E+00,
2458663.845138889, A.D. 2019-Jun-29 08:17:00.0000,  4.248216253324629E+07,  1.001693618415247E+08, -1.114847286957666E+06, -3.227373975562236E+01,  1.373776121401772E+01,  2.050472156185175E+00,
2458666.845138889, A.D. 2019-Jul-02 08:17:00.0000,  3.397475003433299E+07,  1.033745093533994E+08, -5.800473204446882E+05, -3.333129228981206E+01,  1.097797937702277E+01,  2.073633846203179E+00,
2458669.845138889, A.D. 2019-Jul-05 08:17:00.0000,  2.522355831724111E+07,  1.058532492250718E+08, -4.114651957924664E+04, -3.415351078176255E+01,  8.136078849316482E+00,  2.082088239419666E+00,
2458672.845138889, A.D. 2019-Jul-08 08:17:00.0000,  1.629047769482134E+07,  1.075869030866477E+08,  4.980272936381027E+05, -3.473380100537611E+01,  5.232281343174435E+00,  2.075732269058253E+00,
2458675.845138889, A.D. 2019-Jul-11 08:17:00.0000,  7.238882148090024E+06,  1.085621111541741E+08,  1.033633656684659E+06, -3.506731967550932E+01,  2.287378209374581E+00,  2.054571726920630E+00,
2458678.845138889, A.D. 2019-Jul-14 08:17:00.0000, -1.866832116484973E+06,  1.087709597940748E+08,  1.561847845563307E+06, -3.515103072467893E+01, -6.774257668616889E-01,  2.018722367649795E+00,
2458681.845138889, A.D. 2019-Jul-17 08:17:00.0000, -1.096172081996135E+07,  1.082110677110413E+08,  2.078889419587500E+06, -3.498374693266676E+01, -3.640675185737555E+00,  1.968410076968694E+00,
2458684.845138889, A.D. 2019-Jul-20 08:17:00.0000, -1.998077455492058E+07,  1.068856292377408E+08,  2.581050684854828E+06, -3.456615598986033E+01, -6.580831952087433E+00,  1.903970071660790E+00,
2458687.845138889, A.D. 2019-Jul-23 08:17:00.0000, -2.885940638572576E+07,  1.048034136169501E+08,  3.064724822581202E+06, -3.390083025491933E+01, -9.476446633180723E+00,  1.825845111412278E+00,
2458690.845138889, A.D. 2019-Jul-26 08:17:00.0000, -3.753393980461057E+07,  1.019787196132617E+08,  3.526433425034359E+06, -3.299221967171430E+01, -1.230633147497850E+01,  1.734582716068348E+00,
2458693.845138889, A.D. 2019-Jul-29 08:17:00.0000, -4.594209263324352E+07,  9.843128526524915E+07,  3.962853181963287E+06, -3.184662753550648E+01, -1.504973320691692E+01,  1.630831396072062E+00,
2458696.845138889, A.D. 2019-Aug-01 08:17:00.0000, -5.402345240997029E+07,  9.418615308172399E+07,  4.370841464329123E+06, -3.047216903893560E+01, -1.768650370885666E+01,  1.515335918517988E+00,
2458699.845138889, A.D. 2019-Aug-04 08:17:00.0000, -6.171993881731065E+07,  8.927349148841810E+07,  4.747460559871387E+06, -2.887871277944920E+01, -2.019726659392252E+01,  1.388931646012305E+00,
2458702.845138889, A.D. 2019-Aug-07 08:17:00.0000, -6.897624878432538E+07,  8.372837383441736E+07,  5.090000326566465E+06, -2.707780566420151E+01, -2.256357777884691E+01,  1.252537999971118E+00,
2458705.845138889, A.D. 2019-Aug-10 08:17:00.0000, -7.574028004429445E+07,  7.759051676099782E+07,  5.395999045221593E+06, -2.508258190053853E+01, -2.476807817018120E+01,  1.107151113757899E+00,
2458708.845138889, A.D. 2019-Aug-13 08:17:00.0000, -8.196352913821582E+07,  7.090398020917681E+07,  5.663262271072108E+06, -2.290765700284048E+01, -2.679463668932963E+01,  9.538357537640572E-01,
2458711.845138889, A.D. 2019-Aug-16 08:17:00.0000, -8.760146012572381E+07,  6.371683178667662E+07,  5.889879505992342E+06, -2.056900797347389E+01, -2.862848199035719E+01,  7.937165978290750E-01,
2458714.845138889, A.D. 2019-Aug-19 08:17:00.0000, -9.261384059225564E+07,  5.608077862112413E+07,  6.074238537383743E+06, -1.808384102110367E+01, -3.025632138824066E+01,  6.279689699835078E-01,
2458717.845138889, A.D. 2019-Aug-22 08:17:00.0000, -9.696504191843365E+07,  4.805077018607778E+07,  6.215037316492375E+06, -1.547044835809259E+01, -3.166644570822483E+01,  4.578091381109033E-01,
2458720.845138889, A.D. 2019-Aug-25 08:17:00.0000, -1.006243011970365E+08,  3.968457589303305E+07,  6.311293277293855E+06, -1.274805576591060E+01, -3.284881898385586E+01,  2.844842865865225E-01,
2458723.845138889, A.D. 2019-Aug-28 08:17:00.0000, -1.035659426359943E+08,  3.104234149032401E+07,  6.362350026583964E+06, -9.936662729509335E+00, -3.379515216688260E+01,  1.092622790581430E-01,
2458726.845138889, A.D. 2019-Aug-31 08:17:00.0000, -1.057695567632994E+08,  2.218612849486785E+07,  6.367881365917102E+06, -7.056877017723212E+00, -3.449896025946060E+01, -6.657867265482409E-02,
2458729.845138889, A.D. 2019-Sep-03 08:17:00.0000, -1.072201362421962E+08,  1.317944100292952E+07,  6.327892635946508E+06, -4.129745626499807E+00, -3.495560253037930E+01, -2.417603190434061E-01,
2458732.845138889, A.D. 2019-Sep-06 08:17:00.0000, -1.079081676029675E+08,  4.086744281877247E+06,  6.242719403094114E+06, -1.176584003466453E+00, -3.516230572114836E+01, -4.150145507261449E-01,
2458735.845138889, A.D. 2019-Sep-09 08:17:00.0000, -1.078296786899803E+08, -5.027020460963657E+06,  6.113023537131950E+06,  1.781194575063026E+00, -3.511817037924399E+01, -5.850933346286560E-01,
2458738.845138889, A.D. 2019-Sep-12 08:17:00.0000, -1.069862420954414E+08, -1.409692080138977E+07,  5.939786755842435E+06,  4.722247705135450E+00, -3.482416068593674E+01, -7.507783057721991E-01,
2458741.845138889, A.D. 2019-Sep-15 08:17:00.0000, -1.053849352947358E+08, -2.305851310927913E+07,  5.724301737790924E+06,  7.625468978085157E+00, -3.428307839213377E+01, -9.108899271812287E-01,
