Julian date,Fluxes [/day],Radial velocity [km/s],Tangential velocity [km/s],Radial distance [au],Detection time [hours],Velocity phase angle [deg],Velocity inclination [deg],V_X (HAE) [km/s],V_Y (HAE) [km/s],V_Z (HAE) [km/s]
2459959.9583817595,0,10.181935118016254,14.023661290506057,0.7152044434095378,8.0,11.33740630695999,3.0728134946900347,16.96756979017635,3.4019763139866805,0.9289840218751073
2459960.2917150925,0,9.90779022500852,13.983078522016132,0.7171382201994059,8.0,12.216030109350422,3.050514208320095,16.725628434362072,3.6211073754288368,0.9119906506741159
2459961.625048426,0,8.82373501392108,13.833165834409117,0.7243492192151572,8.0,15.858084674647131,2.9504950788611684,15.762387646339837,4.477570009894084,0.8445585185000378
2459961.9583817595,0,8.555637570196334,13.798674690784065,0.7260221061059239,8.0,16.80126776649244,2.9226320086603543,15.522561565542677,4.686912417660878,0.8278235849220726
2459962.2917150925,6,8.288624839703216,13.765341554061331,0.7276434849671436,6.604726769061471,17.757788014247037,2.893566731017361,15.283076645951027,4.894441738455638,0.8111338583504394
2459962.625048426,1,8.02265608344239,13.73314394688589,0.7292135607048369,0.7948795700162925,18.72774295802558,2.863269585744523,15.043902452894132,5.100200290435318,0.7944868056382178
2459962.9583817595,0,7.757692008922276,13.7020634907625,0.7307325305079386,8.0,19.711214508915802,2.8317122611046335,14.805011457865849,5.304231070218134,0.7778802583795529
2459963.2917150925,0,7.493694122374023,13.672082958022727,0.7322005840668462,8.0,20.70826364437678,2.7988673011404677,14.566376634024655,5.5065760408620115,0.7613120731365437
2459963.625048426,3,7.230623704040138,13.643180458308214,0.733617903636344,1.9799726641832227,21.718921888510973,2.7647082819985993,14.327966943966363,5.707272412339083,0.7447798542862841
2459963.9583817595,0,6.96844489956264,13.615349188660737,0.7349846643572401,8.0,22.743214257078364,2.729210039881314,14.089762495925275,5.90636573268134,0.7282818737483475
2459964.2917150925,0,6.707120446929673,13.588569330865035,0.7363010342561247,8.0,23.781122035554606,2.6923492542471297,13.851733108530563,6.103891317102278,0.711815866913281
2459966.625048426,5,4.898811588724247,13.429403059290845,0.7441173485139044,7.03829732409764,31.42042069351483,2.394647609768345,12.188206463253428,7.445676804332177,0.5972785323837267
2459966.9583817595,0,4.643070573154797,13.410567190435234,0.7450358224627346,8.0,32.56314634720508,2.346314083017911,11.950632758565185,7.6319222124624835,0.5809963246909681
2459967.2917150925,0,4.387878342921376,13.392675481950793,0.7459051154892098,8.0,33.71794869742588,2.296519705164565,11.712999517627336,7.816902003026378,0.5647285120022549
2459969.625048426,2,2.614258035032202,13.293167157916795,0.7506209636066852,4.104468841134296,42.10531558353374,1.908102401696396,10.045717582243363,9.078695414844097,0.4510942078362633
2459969.9583817595,2,2.362333803058787,13.282544054554105,0.7510999960479277,3.584184264691645,43.34083646646129,1.847210768525474,9.806673502318434,9.25454688842352,0.43487270222543384
2459970.2917150925,2,2.1106819394992393,13.272801923292807,0.7515305557083949,7.442962852054174,44.583896959552874,1.7850770282777422,9.567335969683166,9.429372455230514,0.4186486455731304
2459970.625048426,2,1.8592728802699605,13.263936125066362,0.7519126921778013,3.1939707011750498,45.83381519323435,1.7217495364312139,9.327678603172238,9.60319566824431,0.4024201864771496
2459970.9583817595,1,1.6080772217375627,13.255942820052555,0.7522464493643489,0.28904710323906363,47.089880003938575,1.6572813774730655,9.087675096476785,9.77603981717198,0.3861854910762016
2459971.2917150925,0,1.3570647101429156,13.248813876807,0.7525318655077529,8.0,48.35135524709183,1.5917276283201869,8.847295455685368,9.947924396942582,0.3699419985790405
2459971.625048426,2,1.1062082151753696,13.242555021696752,0.7527689731217979,3.714255436912513,49.61747450579165,1.5251554410311816,8.606519711956446,10.118877527759881,0.3536893324494498
2459971.9583817595,0,0.8554775297523373,13.237158352677534,0.7529577993882359,8.0,50.88745681818198,1.4576277999645977,8.365317001144124,10.288917291917926,0.3374247889725032
2459972.2917150925,0,0.604843765214414,13.232622037317899,0.753098365752009,8.0,52.16050123523758,1.3892147390563423,8.123660525921755,10.458065140947433,0.32114658664054135
2459974.625048426,1,-1.1493073094535604,13.224846756967299,0.7527316856992412,1.3585214284229343,61.08828185389702,0.8920045496094147,6.417024316080191,11.61880245977604,0.20665760177079556
