*******************************************************************************
 Revised: April 12, 2021        Jupiter Barycenter                            5
 
 Dynamical point:
 ---------------
 The location of the center-of-mass of the Jupiter system. The point about 
 which Jupiter and its satellites revolve. See 599 for Jupiter center.
*******************************************************************************


*******************************************************************************
Ephemeris / WWW_USER Fri Mar 29 02:45:19 2024 Pasadena, USA      / Horizons
*******************************************************************************
Target body name: Jupiter Barycenter (5)          {source: DE441}
Center body name: Solar System Barycenter (0)     {source: DE441}
Center-site name: BODY CENTER
*******************************************************************************
Start time      : A.D. 2018-Aug-12 08:17:00.0000 TDB
Stop  time      : A.D. 2028-Dec-31 00:00:00.0000 TDB
Step-size       : 4320 minutes
*******************************************************************************
Center geodetic : 0.0, 0.0, 0.0                   {E-lon(deg),Lat(deg),Alt(km)}
Center cylindric: 0.0, 0.0, 0.0                   {E-lon(deg),Dxy(km),Dz(km)}
Center radii    : (undefined)
Output units    : KM-S
Calendar mode   : Mixed Julian/Gregorian
Output type     : GEOMETRIC cartesian states
Output format   : 2 (position and velocity)
Reference frame : Ecliptic of J2000.0
*******************************************************************************
            JDTDB,            Calendar Date (TDB),                      X,                      Y,                      Z,                     VX,                     VY,                     VZ,
**************************************************************************************************************************************************************************************************
$$SOE
2459101.845138889, A.D. 2020-Sep-09 08:17:00.0000,  3.465962108319966E+08, -6.841703152824711E+08, -4.916252479277939E+06,  1.149448073199714E+01,  6.524928492414800E+00, -2.842082093586531E-01,
2459104.845138889, A.D. 2020-Sep-12 08:17:00.0000,  3.495721546607341E+08, -6.824723232800333E+08, -4.989870545740485E+06,  1.146800835563932E+01,  6.576845571355395E+00, -2.838314552456049E-01,
2459107.845138889, A.D. 2020-Sep-15 08:17:00.0000,  3.525412054021286E+08, -6.807608869248219E+08, -5.063390201979339E+06,  1.144129337032951E+01,  6.628665583820930E+00, -2.834488713004863E-01,
2459110.845138889, A.D. 2020-Sep-18 08:17:00.0000,  3.555033002038351E+08, -6.790360315308610E+08, -5.136809936976254E+06,  1.141433602321701E+01,  6.680387338389513E+00, -2.830604581186886E-01,
2459113.845138889, A.D. 2020-Sep-21 08:17:00.0000,  3.584583762783824E+08, -6.772977827210758E+08, -5.210128239884824E+06,  1.138713656772707E+01,  6.732009642995846E+00, -2.826662164319966E-01,
2459116.845138889, A.D. 2020-Sep-24 08:17:00.0000,  3.614063709048026E+08, -6.755461664274545E+08, -5.283343600066364E+06,  1.135969526358009E+01,  6.783531304962498E+00, -2.822661471090488E-01,
2459119.845138889, A.D. 2020-Sep-27 08:17:00.0000,  3.643472214302654E+08, -6.737812088912032E+08, -5.356454507124931E+06,  1.133201237681008E+01,  6.834951131031863E+00, -2.818602511558299E-01,
2459122.845138889, A.D. 2020-Sep-30 08:17:00.0000,  3.672808652717164E+08, -6.720029366628921E+08, -5.429459450943172E+06,  1.130408817978173E+01,  6.886267927400306E+00, -2.814485297161466E-01,
2459125.845138889, A.D. 2020-Oct-03 08:17:00.0000,  3.702072399175204E+08, -6.702113766025928E+08, -5.502356921718180E+06,  1.127592295120750E+01,  6.937480499750390E+00, -2.810309840722520E-01,
2459128.845138889, A.D. 2020-Oct-06 08:17:00.0000,  3.731262829291091E+08, -6.684065558800054E+08, -5.575145409997404E+06,  1.124751697616443E+01,  6.988587653291587E+00, -2.806076156456707E-01,
2459131.845138889, A.D. 2020-Oct-09 08:17:00.0000,  3.760379319426327E+08, -6.665885019745784E+08, -5.647823406715006E+06,  1.121887054611026E+01,  7.039588192792484E+00, -2.801784259977680E-01,
2459134.845138889, A.D. 2020-Oct-12 08:17:00.0000,  3.789421246706159E+08, -6.647572426756165E+08, -5.720389403227746E+06,  1.118998395889974E+01,  7.090480922621427E+00, -2.797434168307551E-01,
2459137.845138889, A.D. 2020-Oct-15 08:17:00.0000,  3.818387989036183E+08, -6.629128060823798E+08, -5.792841891352445E+06,  1.116085751880186E+01,  7.141264646787079E+00, -2.793025899886086E-01,
2459140.845138889, A.D. 2020-Oct-18 08:17:00.0000,  3.847278925118993E+08, -6.610552206041718E+08, -5.865179363401979E+06,  1.113149153651817E+01,  7.191938168978105E+00, -2.788559474578909E-01,
2459143.845138889, A.D. 2020-Oct-21 08:17:00.0000,  3.876093434470878E+08, -6.591845149604170E+08, -5.937400312222749E+06,  1.110188632920200E+01,  7.242500292601934E+00, -2.784034913684534E-01,
2459146.845138889, A.D. 2020-Oct-24 08:17:00.0000,  3.904830897438573E+08, -6.573007181807293E+08, -6.009503231231928E+06,  1.107204222047873E+01,  7.292949820822624E+00, -2.779452239940370E-01,
2459149.845138889, A.D. 2020-Oct-27 08:17:00.0000,  3.933490695216060E+08, -6.554038596049694E+08, -6.081486614454746E+06,  1.104195954046704E+01,  7.343285556597805E+00, -2.774811477527650E-01,
2459152.845138889, A.D. 2020-Oct-30 08:17:00.0000,  3.962072209861425E+08, -6.534939688832948E+08, -6.153348956561863E+06,  1.101163862580125E+01,  7.393506302714563E+00, -2.770112652075158E-01,
2459155.845138889, A.D. 2020-Nov-02 08:17:00.0000,  3.990574824313778E+08, -6.515710759762000E+08, -6.225088752907157E+06,  1.098107981964768E+01,  7.443610861814847E+00, -2.765355790654285E-01,
2459158.845138889, A.D. 2020-Nov-05 08:17:00.0000,  4.018997922410198E+08, -6.496352111545489E+08, -6.296704499564618E+06,  1.095028347172230E+01,  7.493598036434518E+00, -2.760540921784473E-01,
2459161.845138889, A.D. 2020-Nov-08 08:17:00.0000,  4.047340888902731E+08, -6.476864049995985E+08, -6.368194693366587E+06,  1.091924993830318E+01,  7.543466629036849E+00, -2.755668075436257E-01,
2459164.845138889, A.D. 2020-Nov-11 08:17:00.0000,  4.075603109475406E+08, -6.457246884030125E+08, -6.439557831940919E+06,  1.088797958223791E+01,  7.593215442053644E+00, -2.750737283037528E-01,
2459167.845138889, A.D. 2020-Nov-14 08:17:00.0000,  4.103783970761284E+08, -6.437500925668629E+08, -6.510792413749188E+06,  1.085647277295662E+01,  7.642843277931822E+00, -2.745748577484397E-01,
2459170.845138889, A.D. 2020-Nov-17 08:17:00.0000,  4.131882860359532E+08, -6.417626490036210E+08, -6.581896938124686E+06,  1.082472988648606E+01,  7.692348939178914E+00, -2.740701993151009E-01,
2459173.845138889, A.D. 2020-Nov-20 08:17:00.0000,  4.159899166852545E+08, -6.397623895361354E+08, -6.652869905310899E+06,  1.079275130546483E+01,  7.741731228407490E+00, -2.735597565898269E-01,
2459176.845138889, A.D. 2020-Nov-23 08:17:00.0000,  4.187832279823105E+08, -6.377493462975991E+08, -6.723709816500306E+06,  1.076053741915957E+01,  7.790988948378511E+00, -2.730435333081545E-01,
2459179.845138889, A.D. 2020-Nov-26 08:17:00.0000,  4.215681589871579E+08, -6.357235517315055E+08, -6.794415173873007E+06,  1.072808862348239E+01,  7.840120902043603E+00, -2.725215333557318E-01,
2459182.845138889, A.D. 2020-Nov-29 08:17:00.0000,  4.243446488633173E+08, -6.336850385915941E+08, -6.864984480635881E+06,  1.069540532100919E+01,  7.889125892586238E+00, -2.719937607688667E-01,
2459185.845138889, A.D. 2020-Dec-02 08:17:00.0000,  4.271126368795225E+08, -6.316338399417850E+08, -6.935416241061360E+06,  1.066248792099759E+01,  7.938002723462205E+00, -2.714602197350287E-01,
2459188.845138889, A.D. 2020-Dec-05 08:17:00.0000,  4.298720624114540E+08, -6.295699891561021E+08, -7.005708960527092E+06,  1.062933683939888E+01,  7.986750198441062E+00, -2.709209145932463E-01,
2459191.845138889, A.D. 2020-Dec-08 08:17:00.0000,  4.326228649434768E+08, -6.274935199185876E+08, -7.075861145555168E+06,  1.059595249888020E+01,  8.035367121646139E+00, -2.703758498347359E-01,
2459194.845138889, A.D. 2020-Dec-11 08:17:00.0000,  4.353649840703832E+08, -6.254044662232047E+08, -7.145871303851366E+06,  1.056233532883794E+01,  8.083852297595964E+00, -2.698250301033380E-01,
2459197.845138889, A.D. 2020-Dec-14 08:17:00.0000,  4.380983594991388E+08, -6.233028623737299E+08, -7.215737944345087E+06,  1.052848576541424E+01,  8.132204531244724E+00, -2.692684601958661E-01,
2459200.845138889, A.D. 2020-Dec-17 08:17:00.0000,  4.408229310506331E+08, -6.211887429836346E+08, -7.285459577228934E+06,  1.049440425151291E+01,  8.180422628022775E+00, -2.687061450625370E-01,
2459203.845138889, A.D. 2020-Dec-20 08:17:00.0000,  4.435386386614347E+08, -6.190621429759563E+08, -7.355034713998526E+06,  1.046009123681496E+01,  8.228505393877281E+00, -2.681380898074077E-01,
2459206.845138889, A.D. 2020-Dec-23 08:17:00.0000,  4.462454223855489E+08, -6.169230975831600E+08, -7.424461867492467E+06,  1.042554717779360E+01,  8.276451635313032E+00, -2.675642996888339E-01,
2459209.845138889, A.D. 2020-Dec-26 08:17:00.0000,  4.489432223961810E+08, -6.147716423469880E+08, -7.493739551932275E+06,  1.039077253772875E+01,  8.324260159433331E+00, -2.669847801199210E-01,
2459212.845138889, A.D. 2020-Dec-29 08:17:00.0000,  4.516319789875023E+08, -6.126078131182989E+08, -7.562866282962739E+06,  1.035576778672104E+01,  8.371929773981066E+00, -2.663995366689975E-01,
2459215.845138889, A.D. 2021-Jan-01 08:17:00.0000,  4.543116325764192E+08, -6.104316460568975E+08, -7.631840577692151E+06,  1.032053340170542E+01,  8.419459287379869E+00, -2.658085750600914E-01,
2459218.845138889, A.D. 2021-Jan-04 08:17:00.0000,  4.569821237043473E+08, -6.082431776313524E+08, -7.700660954732656E+06,  1.028506986646444E+01,  8.466847508776446E+00, -2.652119011734180E-01,
2459221.845138889, A.D. 2021-Jan-07 08:17:00.0000,  4.596433930389863E+08, -6.060424446188025E+08, -7.769325934240907E+06,  1.024937767163702E+01,  8.514093248084134E+00, -2.646095210463804E-01,
2459224.845138889, A.D. 2021-Jan-10 08:17:00.0000,  4.622953813761013E+08, -6.038294841047541E+08, -7.837834037958682E+06,  1.021345731474028E+01,  8.561195316025996E+00, -2.640014408737703E-01,
2459227.845138889, A.D. 2021-Jan-13 08:17:00.0000,  4.649380296413051E+08, -6.016043334828631E+08, -7.906183789254338E+06,  1.017730930017309E+01,  8.608152524178633E+00, -2.633876670087489E-01,
2459230.845138889, A.D. 2021-Jan-16 08:17:00.0000,  4.675712788918445E+08, -5.993670304547105E+08, -7.974373713163167E+06,  1.014093413923314E+01,  8.654963685016927E+00, -2.627682059633778E-01,
2459233.845138889, A.D. 2021-Jan-19 08:17:00.0000,  4.701950703183906E+08, -5.971176130295620E+08, -8.042402336429298E+06,  1.010433235013410E+01,  8.701627611956521E+00, -2.621430644089360E-01,
2459236.845138889, A.D. 2021-Jan-22 08:17:00.0000,  4.728093452468336E+08, -5.948561195241201E+08, -8.110268187546521E+06,  1.006750445802160E+01,  8.748143119393911E+00, -2.615122491760378E-01,
2459239.845138889, A.D. 2021-Jan-25 08:17:00.0000,  4.754140451400814E+08, -5.925825885622644E+08, -8.177969796799809E+06,  1.003045099498800E+01,  8.794509022744091E+00, -2.608757672545878E-01,
2459242.845138889, A.D. 2021-Jan-28 08:17:00.0000,  4.780091115998619E+08, -5.902970590747830E+08, -8.245505696306676E+06,  9.993172500086107E+00,  8.840724138475753E+00, -2.602336257935254E-01,
2459245.845138889, A.D. 2021-Jan-31 08:17:00.0000,  4.805944863685291E+08, -5.879995702990953E+08, -8.312874420057893E+06,  9.955669519341569E+00,  8.886787284144109E+00, -2.595858321004254E-01,
2459248.845138889, A.D. 2021-Feb-03 08:17:00.0000,  4.831701113308716E+08, -5.856901617789661E+08, -8.380074503959268E+06,  9.917942605763482E+00,  8.932697278421756E+00, -2.589323936409067E-01,
2459251.845138889, A.D. 2021-Feb-06 08:17:00.0000,  4.857359285159221E+08, -5.833688733642111E+08, -8.447104485871851E+06,  9.879992319332148E+00,  8.978452941144759E+00, -2.582733180392833E-01,
2459254.845138889, A.D. 2021-Feb-09 08:17:00.0000,  4.882918800987641E+08, -5.810357452103887E+08, -8.513962905653745E+06,  9.841819227006072E+00,  9.024053093353910E+00, -2.576086130787476E-01,
2459257.845138889, A.D. 2021-Feb-12 08:17:00.0000,  4.908379084023402E+08, -5.786908177784821E+08, -8.580648305201083E+06,  9.803423902714846E+00,  9.069496557346655E+00, -2.569382867020376E-01,
2459260.845138889, A.D. 2021-Feb-15 08:17:00.0000,  4.933739558992593E+08, -5.763341318345664E+08, -8.647159228489369E+06,  9.764806927358519E+00,  9.114782156728483E+00, -2.562623470121408E-01,
2459263.845138889, A.D. 2021-Feb-18 08:17:00.0000,  4.958999652136028E+08, -5.739657284494634E+08, -8.713494221615404E+06,  9.725968888807175E+00,  9.159908716465464E+00, -2.555808022727661E-01,
2459266.845138889, A.D. 2021-Feb-21 08:17:00.0000,  4.984158791227311E+08, -5.715856489983810E+08, -8.779651832838744E+06,  9.686910381901315E+00,  9.204875062937283E+00, -2.548936609088410E-01,
2459269.845138889, A.D. 2021-Feb-24 08:17:00.0000,  5.009216405590910E+08, -5.691939351605412E+08, -8.845630612623632E+06,  9.647632008452984E+00,  9.249680023990766E+00, -2.542009315069906E-01,
2459272.845138889, A.D. 2021-Feb-27 08:17:00.0000,  5.034171926120228E+08, -5.667906289187915E+08, -8.911429113680929E+06,  9.608134377247683E+00,  9.294322428993921E+00, -2.535026228160437E-01,
2459275.845138889, A.D. 2021-Mar-02 08:17:00.0000,  5.059024785295677E+08, -5.643757725592047E+08, -8.977045891010374E+06,  9.568418104047067E+00,  9.338801108890443E+00, -2.527987437475261E-01,
2459278.845138889, A.D. 2021-Mar-05 08:17:00.0000,  5.083774417202771E+08, -5.619494086706624E+08, -9.042479501942605E+06,  9.528483811592377E+00,  9.383114896254762E+00, -2.520893033761724E-01,
2459281.845138889, A.D. 2021-Mar-08 08:17:00.0000,  5.108420257550219E+08, -5.595115801444260E+08, -9.107728506181657E+06,  9.488332129609111E+00,  9.427262625346930E+00, -2.513743109404496E-01,
2459284.845138889, A.D. 2021-Mar-11 08:17:00.0000,  5.132961743688034E+08, -5.570623301736920E+08, -9.172791465847641E+06,  9.447963694813600E+00,  9.471243132167322E+00, -2.506537758428968E-01,
2459287.845138889, A.D. 2021-Mar-14 08:17:00.0000,  5.157398314625670E+08, -5.546017022531348E+08, -9.237666945518821E+06,  9.407379150920505E+00,  9.515055254507510E+00, -2.499277076507807E-01,
2459290.845138889, A.D. 2021-Mar-17 08:17:00.0000,  5.181729411050165E+08, -5.521297401784352E+08, -9.302353512274802E+06,  9.366579148649549E+00,  9.558697832004571E+00, -2.491961160964729E-01,
2459293.845138889, A.D. 2021-Mar-20 08:17:00.0000,  5.205954475344311E+08, -5.496464880457953E+08, -9.366849735739410E+06,  9.325564345734326E+00,  9.602169706191360E+00, -2.484590110777214E-01,
2459296.845138889, A.D. 2021-Mar-23 08:17:00.0000,  5.230072951604843E+08, -5.471519902514410E+08, -9.431154188123196E+06,  9.284335406930916E+00,  9.645469720544854E+00, -2.477164026579839E-01,
2459299.845138889, A.D. 2021-Mar-26 08:17:00.0000,  5.254084285660654E+08, -5.446462914911118E+08, -9.495265444266796E+06,  9.242893004025488E+00,  9.688596720534116E+00, -2.469683010667518E-01,
2459302.845138889, A.D. 2021-Mar-29 08:17:00.0000,  5.277987925091026E+08, -5.421294367595384E+08, -9.559182081683904E+06,  9.201237815840848E+00,  9.731549553667973E+00, -2.462147166998752E-01,
2459305.845138889, A.D. 2021-Apr-01 08:17:00.0000,  5.301783319243876E+08, -5.396014713499076E+08, -9.622902680604309E+06,  9.159370528241949E+00,  9.774327069542345E+00, -2.454556601198785E-01,
2459308.845138889, A.D. 2021-Apr-04 08:17:00.0000,  5.325469919254012E+08, -5.370624408533156E+08, -9.686425824017376E+06,  9.117291834140378E+00,  9.816928119887226E+00, -2.446911420562699E-01,
2459311.845138889, A.D. 2021-Apr-07 08:17:00.0000,  5.349047178061405E+08, -5.345123911582084E+08, -9.749750097715110E+06,  9.075002433497778E+00,  9.859351558613392E+00, -2.439211734058540E-01,
2459314.845138889, A.D. 2021-Apr-10 08:17:00.0000,  5.372514550429471E+08, -5.319513684498105E+08, -9.812874090335816E+06,  9.032503033328009E+00,  9.901596241860993E+00, -2.431457652333515E-01,
2459317.845138889, A.D. 2021-Apr-13 08:17:00.0000,  5.395871492963336E+08, -5.293794192095395E+08, -9.875796393407494E+06,  8.989794347696144E+00,  9.943661028056887E+00, -2.423649287723189E-01,
2459320.845138889, A.D. 2021-Apr-16 08:17:00.0000,  5.419117464128139E+08, -5.267965902144094E+08, -9.938515601391822E+06,  8.946877097729885E+00,  9.985544777948968E+00, -2.415786754240212E-01,
2459323.845138889, A.D. 2021-Apr-19 08:17:00.0000,  5.442251924267330E+08, -5.242029285364196E+08, -1.000103031172746E+07,  8.903752011614378E+00,  1.002724635467256E+01, -2.407870167590493E-01,
2459326.845138889, A.D. 2021-Apr-22 08:17:00.0000,  5.465274335620971E+08, -5.215984815419312E+08, -1.006333912487411E+07,  8.860419824603365E+00,  1.006876462379262E+01, -2.399899645167305E-01,
2459329.845138889, A.D. 2021-Apr-25 08:17:00.0000,  5.488184162344071E+08, -5.189832968910313E+08, -1.012544064435616E+07,  8.816881279027882E+00,  1.011009845334497E+01, -2.391875306045685E-01,
2459332.845138889, A.D. 2021-Apr-28 08:17:00.0000,  5.510980870524940E+08, -5.163574225368878E+08, -1.018733347680607E+07,  8.773137124301197E+00,  1.015124671387818E+01, -2.383797270978394E-01,
2459335.845138889, A.D. 2021-May-01 08:17:00.0000,  5.533663928203551E+08, -5.137209067250915E+08, -1.024901623200801E+07,  8.729188116919977E+00,  1.019220827849619E+01, -2.375665662393551E-01,
2459338.845138889, A.D. 2021-May-04 08:17:00.0000,  5.556232805389887E+08, -5.110737979929892E+08, -1.031048752294114E+07,  8.685035020461713E+00,  1.023298202290170E+01, -2.367480604393717E-01,
2459341.845138889, A.D. 2021-May-07 08:17:00.0000,  5.578686974082302E+08, -5.084161451690043E+08, -1.037174596582308E+07,  8.640678605578369E+00,  1.027356682544026E+01, -2.359242222756714E-01,
2459344.845138889, A.D. 2021-May-10 08:17:00.0000,  5.601025908285830E+08, -5.057479973719450E+08, -1.043279018015334E+07,  8.596119649986395E+00,  1.031396156714598E+01, -2.350950644938345E-01,
2459347.845138889, A.D. 2021-May-13 08:17:00.0000,  5.623249084030498E+08, -5.030694040103002E+08, -1.049361878875703E+07,  8.551358938458806E+00,  1.035416513181033E+01, -2.342606000085339E-01,
2459350.845138889, A.D. 2021-May-16 08:17:00.0000,  5.645355979389606E+08, -5.003804147815177E+08, -1.055423041782850E+07,  8.506397262820670E+00,  1.039417640602253E+01, -2.334208419030870E-01,
2459353.845138889, A.D. 2021-May-19 08:17:00.0000,  5.667346074497992E+08, -4.976810796712734E+08, -1.061462369697535E+07,  8.461235421944021E+00,  1.043399427922816E+01, -2.325758034298522E-01,
2459356.845138889, A.D. 2021-May-22 08:17:00.0000,  5.689218851570306E+08, -4.949714489527221E+08, -1.067479725926191E+07,  8.415874221743953E+00,  1.047361764378083E+01, -2.317254980105057E-01,
2459359.845138889, A.D. 2021-May-25 08:17:00.0000,  5.710973794919248E+08, -4.922515731857386E+08, -1.073474974125358E+07,  8.370314475174931E+00,  1.051304539499385E+01, -2.308699392361055E-01,
2459362.845138889, A.D. 2021-May-28 08:17:00.0000,  5.732610390973818E+08, -4.895215032161434E+08, -1.079447978306043E+07,  8.324557002226660E+00,  1.055227643119162E+01, -2.300091408671339E-01,
2459365.845138889, A.D. 2021-May-31 08:17:00.0000,  5.754128128297542E+08, -4.867812901749153E+08, -1.085398602838120E+07,  8.278602629919577E+00,  1.059130965376108E+01, -2.291431168335269E-01,
2459368.845138889, A.D. 2021-Jun-03 08:17:00.0000,  5.775526497606689E+08, -4.840309854773914E+08, -1.091326712454721E+07,  8.232452192299883E+00,  1.063014396720296E+01, -2.282718812347078E-01,
2459371.845138889, A.D. 2021-Jun-06 08:17:00.0000,  5.796804991788474E+08, -4.812706408224528E+08, -1.097232172256637E+07,  8.186106530434211E+00,  1.066877827918307E+01, -2.273954483395970E-01,
2459374.845138889, A.D. 2021-Jun-09 08:17:00.0000,  5.817963105919251E+08, -4.785003081916984E+08, -1.103114847716707E+07,  8.139566492403842E+00,  1.070721150058334E+01, -2.265138325866074E-01,
2459377.845138889, A.D. 2021-Jun-12 08:17:00.0000,  5.839000337282686E+08, -4.757200398486036E+08, -1.108974604684201E+07,  8.092832933298421E+00,  1.074544254555279E+01, -2.256270485836596E-01,
2459380.845138889, A.D. 2021-Jun-15 08:17:00.0000,  5.859916185387909E+08, -4.729298883376678E+08, -1.114811309389240E+07,  8.045906715210746E+00,  1.078347033155990E+01, -2.247351111084748E-01,
2459383.845138889, A.D. 2021-Jun-18 08:17:00.0000,  5.880710151987667E+08, -4.701299064835470E+08, -1.120624828447157E+07,  7.998788707226785E+00,  1.082129377944042E+01, -2.238380351080926E-01,
2459386.845138889, A.D. 2021-Jun-21 08:17:00.0000,  5.901381741096429E+08, -4.673201473901743E+08, -1.126415028862941E+07,  7.951479785419402E+00,  1.085891181345029E+01, -2.229358356991025E-01,
2459389.845138889, A.D. 2021-Jun-24 08:17:00.0000,  5.921930459008493E+08, -4.645006644398673E+08, -1.132181778035572E+07,  7.903980832839507E+00,  1.089632336131579E+01, -2.220285281677832E-01,
2459392.845138889, A.D. 2021-Jun-27 08:17:00.0000,  5.942355814316057E+08, -4.616715112924216E+08, -1.137924943762472E+07,  7.856292739505131E+00,  1.093352735428347E+01, -2.211161279702090E-01,
2459395.845138889, A.D. 2021-Jun-30 08:17:00.0000,  5.962657317927260E+08, -4.588327418841921E+08, -1.143644394243869E+07,  7.808416402389453E+00,  1.097052272717117E+01, -2.201986507324225E-01,
2459398.845138889, A.D. 2021-Jul-03 08:17:00.0000,  5.982834483084199E+08, -4.559844104271603E+08, -1.149339998087245E+07,  7.760352725407738E+00,  1.100730841842024E+01, -2.192761122506948E-01,
2459401.845138889, A.D. 2021-Jul-06 08:17:00.0000,  6.002886825380900E+08, -4.531265714079884E+08, -1.155011624311706E+07,  7.712102619403231E+00,  1.104388337014888E+01, -2.183485284918643E-01,
2459404.845138889, A.D. 2021-Jul-09 08:17:00.0000,  6.022813862781253E+08, -4.502592795870592E+08, -1.160659142352450E+07,  7.663667002132001E+00,  1.108024652820663E+01, -2.174159155937487E-01,
2459407.845138889, A.D. 2021-Jul-12 08:17:00.0000,  6.042615115636919E+08, -4.473825899975017E+08, -1.166282422065184E+07,  7.615046798246685E+00,  1.111639684223006E+01, -2.164782898656390E-01,
2459410.845138889, A.D. 2021-Jul-15 08:17:00.0000,  6.062290106705176E+08, -4.444965579442022E+08, -1.171881333730578E+07,  7.566242939282530E+00,  1.115233326570058E+01, -2.155356677886071E-01,
2459413.845138889, A.D. 2021-Jul-18 08:17:00.0000,  6.081838361166763E+08, -4.416012390027998E+08, -1.177455748058710E+07,  7.517256363653597E+00,  1.118805475600153E+01, -2.145880660147723E-01,
2459416.845138889, A.D. 2021-Jul-21 08:17:00.0000,  6.101259406643673E+08, -4.386966890186689E+08, -1.183005536193517E+07,  7.468088016629927E+00,  1.122356027446913E+01, -2.136355013682993E-01,
2459419.845138889, A.D. 2021-Jul-24 08:17:00.0000,  6.120552773216935E+08, -4.357829641058875E+08, -1.188530569717211E+07,  7.418738850346110E+00,  1.125884878644523E+01, -2.126779908437526E-01,
2459422.845138889, A.D. 2021-Jul-27 08:17:00.0000,  6.139717993444394E+08, -4.328601206461931E+08, -1.194030720654723E+07,  7.369209823788582E+00,  1.129391926132002E+01, -2.117155516057503E-01,
2459425.845138889, A.D. 2021-Jul-30 08:17:00.0000,  6.158754602378452E+08, -4.299282152879277E+08, -1.199505861478090E+07,  7.319501902779403E+00,  1.132877067257726E+01, -2.107482009888386E-01,
2459428.845138889, A.D. 2021-Aug-02 08:17:00.0000,  6.177662137583761E+08, -4.269873049449707E+08, -1.204955865110856E+07,  7.269616059957982E+00,  1.136340199784245E+01, -2.097759564974271E-01,
2459431.845138889, A.D. 2021-Aug-05 08:17:00.0000,  6.196440139154867E+08, -4.240374467956590E+08, -1.210380604932496E+07,  7.219553274760717E+00,  1.139781221893405E+01, -2.087988358058581E-01,
2459434.845138889, A.D. 2021-Aug-08 08:17:00.0000,  6.215088149733800E+08, -4.210786982816923E+08, -1.215779954782793E+07,  7.169314533398578E+00,  1.143200032191769E+01, -2.078168567585519E-01,
2459437.845138889, A.D. 2021-Aug-11 08:17:00.0000,  6.233605714527603E+08, -4.181111171070260E+08, -1.221153788966262E+07,  7.118900828832603E+00,  1.146596529716331E+01, -2.068300373702705E-01,
2459440.845138889, A.D. 2021-Aug-14 08:17:00.0000,  6.251992381325794E+08, -4.151347612367471E+08, -1.226501982256594E+07,  7.068313160748207E+00,  1.149970613940509E+01, -2.058383958263956E-01,
2459443.845138889, A.D. 2021-Aug-17 08:17:00.0000,  6.270247700517784E+08, -4.121496888959364E+08, -1.231824409901023E+07,  7.017552535550184E+00,  1.153322184779244E+01, -2.048419504820043E-01,
2459446.845138889, A.D. 2021-Aug-20 08:17:00.0000,  6.288371225110261E+08, -4.091559585685165E+08, -1.237120947624755E+07,  6.966619966332573E+00,  1.156651142594991E+01, -2.038407198622867E-01,
2459449.845138889, A.D. 2021-Aug-23 08:17:00.0000,  6.306362510744510E+08, -4.061536289960845E+08, -1.242391471635374E+07,  6.915516472865628E+00,  1.159957388203087E+01, -2.028347226617182E-01,
2459452.845138889, A.D. 2021-Aug-26 08:17:00.0000,  6.324221115713688E+08, -4.031427591767319E+08, -1.247635858627212E+07,  6.864243081577675E+00,  1.163240822877226E+01, -2.018239777439401E-01,
2459455.845138889, A.D. 2021-Aug-29 08:17:00.0000,  6.341946600980072E+08, -4.001234083638483E+08, -1.252853985785735E+07,  6.812800825538209E+00,  1.166501348354956E+01, -2.008085041412953E-01,
2459458.845138889, A.D. 2021-Sep-01 08:17:00.0000,  6.359538530192238E+08, -3.970956360649125E+08, -1.258045730791906E+07,  6.761190744441077E+00,  1.169738866843099E+01, -1.997883210543234E-01,
2459461.845138889, A.D. 2021-Sep-04 08:17:00.0000,  6.376996469702220E+08, -3.940595020402696E+08, -1.263210971826541E+07,  6.709413884587812E+00,  1.172953281023099E+01, -1.987634478512526E-01,
2459464.845138889, A.D. 2021-Sep-07 08:17:00.0000,  6.394319988582606E+08, -3.910150663018936E+08, -1.268349587574649E+07,  6.657471298871049E+00,  1.176144494056299E+01, -1.977339040674782E-01,
2459467.845138889, A.D. 2021-Sep-10 08:17:00.0000,  6.411508658643612E+08, -3.879623891121362E+08, -1.273461457229757E+07,  6.605364046758100E+00,  1.179312409589139E+01, -1.966997094050180E-01,
2459470.845138889, A.D. 2021-Sep-13 08:17:00.0000,  6.428562054450092E+08, -3.849015309824640E+08, -1.278546460498223E+07,  6.553093194274598E+00,  1.182456931758288E+01, -1.956608837319456E-01,
2459473.845138889, A.D. 2021-Sep-16 08:17:00.0000,  6.445479753338521E+08, -3.818325526721800E+08, -1.283604477603531E+07,  6.500659813987160E+00,  1.185577965195642E+01, -1.946174470819058E-01,
2459476.845138889, A.D. 2021-Sep-19 08:17:00.0000,  6.462261335433928E+08, -3.787555151871345E+08, -1.288635389290574E+07,  6.448064984989076E+00,  1.188675415033164E+01, -1.935694196532447E-01,
2459479.845138889, A.D. 2021-Sep-22 08:17:00.0000,  6.478906383666782E+08, -3.756704797784228E+08, -1.293639076829916E+07,  6.395309792872257E+00,  1.191749186907592E+01, -1.925168218090434E-01,
2459482.845138889, A.D. 2021-Sep-25 08:17:00.0000,  6.495414483789811E+08, -3.725775079410701E+08, -1.298615422022069E+07,  6.342395329712734E+00,  1.194799186965250E+01, -1.914596740762970E-01,
