YYYYMMDD,twin_0, twin_1, twin_2,rate_raw_0, rate_raw_1, rate_raw_2
20200309,0.0,28800.88746666666,12023.671466666663,0.0,0.0003472115204203874,8.316927414853126e-05
20200320,28577.19125333333,0.0,28800.88746666666,0.0002449505846016109,0.0,0.00024304806720465422
20200330,28689.039359999995,27906.10261333333,0.0,0.0002788521524053067,0.0001791722752386704,0.0
20200402,0.0,28800.88746666666,28800.88746666666,0.0,0.0003472115204203874,0.0001736057602101937
20200409,28800.88746666666,26675.773439999994,0.0,0.00010416346049169078,0.000224923191126436,0.0
20200413,0.0,15602.81088,28800.88746666666,0.0,0.000320455088512972,6.944230699446052e-05
20200425,0.0,11296.658773333333,28800.88746666666,0.0,0.0004426087543834001,0.00038193268119357526
20200428,11632.20309333333,0.0,0.0,0.00025790469953790307,0.0,0.0
20200429,0.0,7605.671253333334,28241.64693333333,0.0,0.0005259233294054866,0.00038949568988755345
20200430,6710.8863999999985,7661.595306666668,0.0,0.0005960464477539062,0.0007831267430447042,0.0
20200501,7158.278826666665,5872.0256,0.0,0.0005587935447692871,0.0011920928955078125,0.0
20200503,14372.481706666666,0.0,0.0,0.0002783096279017627,0.0,0.0
20200504,9059.696640000002,0.0,0.0,0.0008830317528918386,0.0,0.0
20200505,0.0,0.0,24718.431573333328,0.0,0.0,0.0006472902605310082
20200507,11967.74741333333,26619.84938666666,0.0,0.0005849053850397468,0.0010518466588109732,0.0
20200509,0.0,14204.709546666665,28793.896959999995,0.0,0.0009855886455625296,0.0006945916102267802
20200629,1789.5697066666667,0.0,6319.418026666666,0.0011175870895385742,0.0,0.00047472724691033363
20200630,13030.304426666666,0.0,0.0,0.00023023253015708178,0.0,0.0
20200701,11240.73472,0.0,0.0,0.0007116972701624036,0.0,0.0
20200703,11632.203093333332,0.0,0.0,0.0004298411950003356,0.0,0.0
20200704,4529.848320000001,0.0,0.0,0.0008830317528918386,0.0,0.0
20200705,18399.01354666667,0.0,14484.329813333334,0.0002717536990530789,0.0,0.000621361134108156
20200708,8053.063680000001,0.0,0.0,0.0006208817358128726,0.0,0.0
20200711,28758.94442666666,23865.58976,0.0,0.0004172615008428693,0.000419013318605721,0.0
20200716,0.0,0.0,9898.55744,0.0,0.0,0.00040409929351881146
20200717,0.0,0.0,10345.949866666666,0.0,0.0,9.665617835707963e-05
20200718,0.0,0.0,7102.354773333331,0.0,0.0,0.000563193520065397
20200720,0.0,0.0,10905.1904,0.0,0.0,0.00018339890812058002
20200726,28689.039359999995,13813.241173333328,0.0,0.00017428258433938026,0.0002895772340707481,0.0
20200727,0.0,0.0,20803.74784,0.0,0.0,0.00019227304437663406
20200814,15882.431146666668,10345.949866666666,0.0,0.00031481325277127326,0.0003866247134283185,0.0
20200816,8556.38016,0.0,0.0,0.0005843592807650566,0.0,0.0
20200817,0.0,0.0,18958.25408,0.0,0.0,0.0005274747381918132
20200821,28577.19125333333,6319.418026666665,0.0,0.0002449505846016109,0.00047472724691033363,0.0
20200822,0.0,0.0,25005.04234666666,0.0,0.0,0.0002799435460474342
20201003,28786.90645333333,17853.754026666662,0.0,0.009691906161606312,0.007505424320697784,0.0
20201004,11240.73472,0.0,28017.950719999997,0.003202637657523155,0.0,0.003105152165517211
20201011,12974.38037333333,2740.2786133333334,0.0,0.0014644244220107794,0.0032843374647200108,0.0
20201022,0.0,26508.001279999997,20076.735146666666,0.0,0.0006035913247615099,0.0009463690221309662
20201026,0.0,24998.051839999993,7717.51936,0.0,0.0008000623201951385,0.00038872595177963376
20201031,0.0,22593.317546666665,21307.064319999998,0.0,0.0005311304703354836,0.0006570590776391327
20201101,12415.139839999998,8220.83584,0.0,0.00024164044589269906,0.0003649264108389616,0.0
20201102,0.0,28800.88746666666,28800.88746666666,0.0,0.0005902596167288721,0.0003472115204203874
20201103,28465.343146666663,28800.88746666666,0.0,0.00045669570681639016,0.0005902596167288721,0.0
20201205,0.0,26172.456959999996,28800.88746666666,0.0,0.0004202891723252833,0.000624980719294399
20201206,26396.153173333325,0.0,20188.583253333334,0.0006440332508645952,0.0,0.0003467306087259203
20201207,0.0,23152.55808,20300.43136,0.0,0.0005183012690395117,0.0008374206372536719
20201212,0.0,23767.722666666665,28800.88746666666,0.0,0.0008835511980578303,0.000937471108045429
20201221,0.0,6766.810453333333,0.0,0.0,0.0011822408996522427,0.0
20201226,28409.41909333333,13645.46901333333,0.0,0.0016543809324502945,0.001758825615979731,0.0
20210104,0.0,20971.519999999997,20915.595946666665,0.0,0.003337860107421875,0.002677427837625146
20210107,28521.267199999995,21139.292159999997,0.0,0.005048864055424929,0.0050143590196967125,0.0
20210108,0.0,0.0,5648.329386666665,0.0,0.0,0.003363826544955373
20210130,28521.267199999995,28584.181760000007,0.0,0.0026296167634427547,0.0016442660707980394,0.0
20210221,0.0,10345.949866666666,0.0,0.0,0.0002899685350712389,0.0
20210223,19741.19082666667,4529.848320000001,0.0,0.00040524403448216617,0.00022075793822295964,0.0
20210224,17951.62112,0.0,24215.11509333333,0.000445642217528075,0.0,0.00012388956383801997
20210225,0.0,22425.545386666665,0.0,0.0,0.0005351040163077414,0.0
20210226,11240.73472,5424.633173333334,0.0,0.0002668864617589861,0.00018434425874147564,0.0
20210228,13477.696853333331,0.0,0.0,0.0005193765973672271,0.0,0.0
20210302,0.0,10457.797973333334,11967.74741333333,0.0,0.0002868672600015998,0.0001671158242970705
20210303,0.0,6039.797759999999,20635.97568,0.0,0.00016556846094317734,0.00014537718379870057
20210304,22817.013759999994,0.0,0.0,0.0003506155626382679,0.0,0.0
20210305,10345.949866666666,0.0,9003.772586666668,9.665617835707963e-05,0.0,0.0006663873209618032
20210306,0.0,3802.8356266666665,26675.773439999997,0.0,0.0002629616647027433,0.000449846382252872
20210307,22817.013759999994,0.0,0.0,0.0002629616647027433,0.0,0.0
20210308,0.0,17336.456533333334,28800.88746666666,0.0,0.00034609148860909045,0.0001736057602101937
20210309,22369.62133333333,0.0,11408.506879999997,0.00022351741790771484,0.0,0.0005259233294054866
20210313,17951.62112,0.0,10793.342293333333,0.000389936933061108,0.0,0.00027794911875389516
20210314,0.0,17056.83626666667,11632.203093333332,0.0,0.00017588255286682397,0.0004298411950003356
20210315,0.0,13421.772799999999,28800.88746666666,0.0,0.0002980232238769531,0.00038193268119357526
20210316,0.0,6207.569920000001,12023.671466666663,0.0,0.0003221872611902654,0.00041584635619074106
20210319,19741.19082666667,0.0,12023.671466666663,0.0002532775397412479,0.0,0.00033267709659412503
20210320,0.0,11967.74741333333,22090.001066666664,0.0,0.000668463297188282,0.00027161609614267945
20210321,0.0,11688.127146666666,0.0,0.0,0.00042778454371728003,0.0
20210322,6766.810453333333,0.0,12023.671466666663,0.00014778011245653033,0.0,0.00041584635619074106
20210323,11688.127146666666,0.0,8556.38016,0.0005988983321003616,0.0,0.0008181029697880149
20210324,0.0,13142.15253333333,11967.74741333333,0.0,0.0001521820668131113,0.0005849053850397468
20210325,8556.38016,0.0,5872.0256,0.0011687185615301132,0.0,0.0001702989829936996
20210326,5424.633173333334,4529.848320000001,0.0,0.0003686885174829513,0.0008830317528918386,0.0
20210405,28633.11530666666,9842.633386666666,0.0,0.001187436282634735,0.0011175870895385742,0.0
20210505,18454.937599999997,16441.671679999996,0.0,0.004985115956515074,0.005230611655861139,0.0
20210507,0.0,19741.19082666667,28800.88746666666,0.0,0.0023808088153600693,0.003055461449548602
20210515,28465.343146666663,27011.31775999999,0.0,0.001616000197827816,0.0012957531725987792,0.0
20210516,0.0,0.0,28241.646933333326,0.0,0.0,0.0011330783599987626
20210522,0.0,9842.633386666666,8556.38016,0.0,0.0006095929420553148,0.0003506155626382679
20210523,0.0,28129.79882666666,8164.9117866666675,0.0,0.0008531877538189292,0.0012247529812157154
20210526,0.0,7661.595306666668,12247.36768,0.0,0.0009136478183791041,0.0007348518120124936
20210531,2236.9621333333334,0.0,0.0,0.0008940696716308594,0.0,0.0
20210707,0.0,5145.012906666667,24271.039146666662,0.0,0.00019436297588981688,0.0005356177571229637
20210711,0.0,25725.06453333333,11576.279039999998,0.0,0.0006608340772800148,0.00017276708967983723
20210715,0.0,12079.595519999997,28800.88746666666,0.0,0.0010761949233710766,0.0011457980144768953
20210726,28521.267199999995,27850.178559999997,0.0,0.0014024622505530715,0.0018671334255486727,0.0
20210728,21083.368106666665,0.0,0.0,0.0018023685552179813,0.0,0.0
20210815,28758.94442666666,22013.105493333333,0.0,0.008588632568717003,0.007540962193161249,0.0
20210818,25053.97589333333,0.0,16441.67168,0.003073364496231079,0.0,0.002250379417091608
20210826,3243.595093333334,27235.013973333327,0.0,0.001849799300543964,0.0010280882706865668,0.0
20210828,0.0,22425.545386666665,1789.5697066666667,0.0,0.0007134720799513161,0.0005587935447692871
20210902,0.0,13477.696853333331,21530.76053333333,0.0,0.0008903598645702004,0.0005573421367444098
20210906,0.0,19126.02624,28800.88746666666,0.0,0.0004182782140560448,0.00048609613440930843
20210907,21922.228906666664,0.0,15826.507093333335,0.00045615798444487154,0.0,0.0007582216057926416
20210911,5816.101546666666,0.0,0.0,0.00034387296182103455,0.0,0.0
20211018,13869.165226666664,0.0,28744.963413333327,0.00043261435348540545,0.0,0.0005566192558035254
20211019,28689.039359999995,17839.773013333335,0.0,0.00045313473674468696,0.0003923816839233041,0.0
20211027,15211.342506666668,0.0,24382.88725333333,0.0008546254248358309,0.0,0.000656197895295918
20211103,0.0,12582.911999999998,21251.140266666665,0.0,0.0011920928955078125,0.0016469703987240791
20211106,0.0,19126.02624,28800.88746666666,0.0,0.002614238765090704,0.002465201774612069
20211108,28409.41909333333,7829.367466666667,0.0,0.002358372788876295,0.0019158635986968875,0.0
20211224,14819.874133333335,0.0,0.0,0.0004048617265652865,0.0,0.0
20211225,0.0,9898.55744,3187.6710400000006,0.0,0.00030307445558719337,0.0003137086459901184
20211226,6319.418026666666,9898.55744,0.0,0.00015824241563677788,0.00040409929351881146,0.0
20211227,7214.202880000001,6766.810453333333,0.0,0.0002772308944258839,0.00014778011245653033,0.0
20211228,0.0,12135.519573333331,22761.089706666666,0.0,0.0001648054749239236,0.0001318038848694414
20211231,14372.481706666666,0.0,22425.545386666665,6.957740697544068e-05,0.0,0.00022296002134680748
20220101,6710.8863999999985,0.0,0.0,0.00014901161193847656,0.0,0.0
20220102,16609.443840000004,0.0,7661.595306666668,0.00012041342415614054,0.0,0.00013052111899014562
20220103,0.0,0.0,10793.342293333333,0.0,0.0,0.00018529941735323519
20220105,0.0,0.0,11240.73472,0.0,0.0,8.896215877030045e-05
20220106,4977.240746666667,21530.76053333333,0.0,0.0004018290783278644,9.28903536987491e-05,0.0
20220107,15267.266560000002,0.0,0.0,0.00039299766649492085,0.0,0.0
20220108,0.0,13477.696853333331,0.0,0.0,0.00014839330106042325,0.0
20220109,0.0,0.0,4753.544533333334,0.0,0.0,0.00021036934049334377
20220110,21027.444053333333,0.0,22145.92512,0.0002853413752745837,0.0,0.00022577517665922642
20220111,0.0,9842.633386666666,17951.62112,0.0,0.0001015988236758858,0.0002228211087640375
20220112,9003.772586666668,0.0,17560.152746666667,0.0003331936604809016,0.0,0.0002277884486829862
20220113,0.0,0.0,25725.06453333333,0.0,0.0,0.00011661778262350708
20220114,19237.874346666664,9451.165013333335,0.0,0.0003118847671430558,0.00031742118881084025,0.0
20220115,0.0,4082.455893333334,21530.76053333333,0.0,0.0002449505846016109,9.28903536987491e-05
20220116,0.0,0.0,5648.329386666666,0.0,0.0,0.00017704350466374308
20220119,0.0,5704.253439999999,23935.49482666666,0.0,0.0003506155626382679,0.0002924526925198734
20220121,28689.039359999995,18287.16544,0.0,0.00038342169136740267,0.0006015147664584219,0.0
20220122,0.0,0.0,5872.0256,0.0,0.0,0.0003405979659873992
20220123,0.0,9003.772586666668,0.0,0.0,0.0005553227965719998,0.0
20220201,4473.924266666667,0.0,9339.316906666667,0.001341104507446289,0.0,0.0005353710730560124
20220320,12974.38037333333,0.0,0.0,0.000462449825135991,0.0,0.0
20220330,0.0,0.0,9786.709333333332,0.0,0.0,0.0005372092709876597
20220331,9395.24096,0.0,18231.24138666667,0.0003193106094840914,0.0,0.00016455269360449165
20220401,27570.558293333328,0.0,0.0,0.0002538940170779824,0.0,0.0
20220405,25948.76074666666,0.0,0.0,0.000462449825135991,0.0,0.0
20220406,26396.153173333325,0.0,9730.78528,0.0002651901450008154,0.0,0.00030829987372271717
20220407,17727.924906666667,0.0,0.0,0.0002820409135892987,0.0,0.0
20220408,7270.126933333334,24830.279679999996,0.0,0.00013754918472841382,0.0001610936305951327,0.0
20220411,25053.97589333333,0.0,0.0,0.00023948294983711094,0.0,0.0
20220412,17448.304640000002,0.0,0.0,0.00011462431575637311,0.0,0.0
20220413,0.0,0.0,6431.266133333334,0.0,0.0,0.00015549037198070437
20220414,20132.659200000002,0.0,7270.126933333335,0.00019868214440066367,0.0,0.00013754918472841382
20220415,6710.8863999999985,0.0,0.0,0.00014901161193847656,0.0,0.0
20220416,16833.140053333336,0.0,7214.202880000001,0.00011881324462592602,0.0,0.00041584635619074106
20220419,28521.267199999995,22761.089706666662,0.0,0.0002804924442898482,8.786925172898918e-05,0.0
20220422,28521.267199999995,13981.013333333332,0.0,0.00017530778131913394,0.0004291534423828125,0.0
20220425,0.0,0.0,13086.228480000002,0.0,0.0,0.0005349135026335716
20220426,28633.11530666666,28800.88746666666,0.0,0.00027939677238464355,0.00013888461398892105,0.0
20220427,15546.886826666669,0.0,6319.418026666666,0.00032160780392587185,0.0,0.00047472724691033363
20220428,15714.658986666669,0.0,26955.393706666666,0.0002545393945183605,0.0,0.0004822782357223332
20220430,24942.12778666666,0.0,15267.266560000002,0.00036083528539165854,0.0,0.00026199844432994723
20220505,28633.11530666666,25948.76074666666,0.0,0.0005937181413173676,0.000924899650271982,0.0
20220506,0.0,19237.874346666664,28800.88746666666,0.0,0.0007797119324095547,0.0007985865231603384
20220612,28353.495039999994,19964.88704,0.0,0.0020808721892535686,0.0016529018757864833,0.0
20220613,23767.722666666665,0.0,12135.519573333331,0.002019545529037714,0.0,0.0016480546910315752
20220616,14372.481706666666,0.0,9451.165013333335,0.0009740836685523391,0.0,0.0007406494114547968
20220618,22425.545386666665,0.0,6766.810453333333,0.0009364321012981236,0.0,0.0005911204498261213
20220619,17504.228693333334,0.0,0.0,0.0013710972853004932,0.0,0.0
20220620,17504.228693333334,0.0,0.0,0.0006855486426502466,0.0,0.0
20220622,17951.62112,0.0,26060.60885333333,0.0006127580418251455,0.0,0.0004988371510989964
20220623,17000.912213333337,0.0,11240.73472,0.0004705629835370928,0.0,0.000444810779299587
20220624,28744.96341333333,8891.92448,0.0,0.0007305627805180848,0.0005623079487122595,0.0
20220626,28409.41909333333,9171.544746666666,0.0,0.0003519959282130003,0.0004361315513961017,0.0
20220628,21027.444053333333,0.0,28800.88746666666,0.0005706827505491674,0.0,0.0003472115204203874
20220707,0.0,6543.114239999999,0.0,0.0,0.00015283242100849748,0.0
20220728,19741.19082666667,0.0,28465.343146666663,0.0002532775397412479,0.0,0.00028104352531954646
20220729,14316.55765333333,0.0,16162.051413333336,0.00034924596548080444,0.0,0.0001237466640304774
20220730,8947.848533333334,0.0,28129.79882666666,0.0008940696716308594,0.0,0.00014219795411918312
20220801,14763.950079999999,0.0,12750.684159999997,0.0003386627649888396,0.0,0.0004705629835370928
20220804,12526.987946666664,0.0,27235.01397333333,0.0007184488349594176,0.0,0.00029373951838351786
20220806,28577.19125333333,11240.734719999999,0.0,0.0003499294107314199,0.0005337729235179722,0.0
20220807,25109.89994666666,0.0,26340.229119999996,0.00031859942828305066,0.0,0.00026575318770483136
20220808,19237.874346666664,0.0,26060.60885333333,0.00036386557621881366,0.0,0.00042209296952933073
20220809,12526.987946666664,0.0,25725.06453333333,0.0004789658996742219,0.0,0.0007385793142020702
20220810,28521.267199999995,0.0,25445.444266666662,0.00042073868098668754,0.0,0.0008645948255434632
20220811,19685.266773333333,0.0,26340.229119999996,0.0009651888394728303,0.0,0.0006833653314970434
20220812,28689.039359999995,0.0,25165.823999999993,0.0005577043048106134,0.0,0.0007152557373046875
20220813,17000.912213333337,0.0,26060.60885333333,0.0005882037221454084,0.0,0.0005372092709876597
20220821,2684.35456,0.0,14036.937386666666,0.0007450580596923828,0.0,0.0012110903626307845
20220826,14316.55765333333,0.0,0.0,0.0027939677238464355,0.0,0.0
20220918,28521.267199999995,18902.330026666667,0.0,0.0016478931065648794,0.001428395276889205,0.0
20220921,0.0,21530.76053333333,28800.88746666666,0.0,0.0013004649663344026,0.0014235673006623983
20220923,21922.228906666664,0.0,20971.519999999997,0.0008667001966387033,0.0,0.0008106231689453125
20220928,0.0,26675.773439999997,28800.88746666666,0.0,0.0005997951957397163,0.0008680287864990532
20220929,0.0,18846.405973333334,28800.88746666666,0.0,0.0005306051461957395,0.0008333076839335263
20221001,4473.924266666667,0.0,0.0,0.0008940696716308594,0.00047754464321769774,0.0007291442016139627
20221009,0.0,0.0,14036.937386666666,0.0,0.0,0.0004986842977814376
20221031,0.0,0.0,11240.73472,0.0,0.0,0.0001779243175406009
20221101,0.0,9003.772586666668,11240.73472,0.0,0.00011106455349363387,0.0002668864617589861
20221102,0.0,6766.810453333333,11240.73472,0.0,0.00014778011245653033,0.0002668864617589861
20221103,0.0,0.0,9451.165013333335,0.0,0.0,0.00031742118881084025
20221104,0.0,6766.810453333333,0.0,0.0,0.00029556022491306067,0.0
20221105,0.0,0.0,15714.658986666669,0.0,0.0,0.0002545393945183605
20221106,0.0,0.0,11240.73472,0.0,0.0,0.0001779243175406009
20221107,0.0,9003.772586666668,11240.73472,0.0,0.00044425821397453547,0.0002668864617589861
20221108,0.0,24550.659413333327,0.0,0.0,0.00028512472636066377,0.0
20221110,17895.697066666668,0.0,0.0,0.00027939677238464355,0.0,0.0
20221111,11688.127146666666,0.0,11240.73472,0.00042778454371728003,0.0,0.0003558486350812018
20221112,0.0,4977.240746666667,0.0,0.0,0.0002009145391639322,0.0
20221113,0.0,0.0,11688.127146666666,0.0,0.0,0.000684455269947648
20221114,0.0,0.0,19741.19082666667,0.0,0.0,0.00020262201724108309
20221120,28409.41909333333,6039.797759999999,0.0,0.0008095906232483685,0.0011589792557060719,0.0
20230113,14372.481706666666,0.0,0.0,0.00020873222092632204,0.0,0.0
20230115,3243.595093333334,0.0,0.0,0.00030829987372271717,0.0,0.0
20230117,0.0,0.0,25557.29237333333,0.0,0.0,0.000234766659559682
20230118,3075.822933333333,0.0,0.0,0.00032511624158360064,0.0,0.0
20230119,7661.595306666668,0.0,0.0,0.0003915633715223521,0.0,0.0
20230122,27235.01397333333,0.0,0.0,0.00018358719535171986,0.0,0.0
20230126,12359.215786666664,1118.4810666666667,0.0,0.00016182256513275206,0.0008940696716308594,0.0
20230127,14372.481706666666,0.0,0.0,0.00013915481395088136,0.0,0.0
20230130,5256.861013333333,0.0,16609.443840000004,0.00019022758351638913,0.0,0.000180620132596232
20230131,14819.874133333335,0.0,18846.405973333334,0.00020243086328264326,0.0,0.00010612102778395638
20230202,6599.038293333332,0.0,0.0,0.0006061489111743867,0.0,0.0
20230204,10625.57013333333,0.0,0.0,0.00037645039265044034,0.0,0.0
20230205,18399.01354666667,0.0,0.0,0.0003261044330429286,0.0,0.0
20230206,0.0,7773.443413333334,18231.24138666667,0.0,0.0007718587294220924,0.0003291053872089833
20230207,0.0,0.0,8108.987733333334,0.0,0.0,0.0006165997474454343
20230208,17895.697066666668,0.0,8108.987733333334,0.0005029141902923584,0.0,0.000493279832880944
20230209,24886.20373333333,0.0,0.0,8.036581129999831e-05,0.0,0.0
20230210,17895.697066666668,0.0,3635.0634666666674,0.00022351741790771484,0.0,0.00027509836945682764
20230212,8332.683946666668,0.0,7661.595306666668,0.0003600280615501106,0.0,0.00013052111899014562
20230325,19685.266773333333,0.0,4082.455893333334,0.0032003631349653006,0.0,0.002449505962431431
20230327,0.0,3187.6710400000006,21866.30485333333,0.0,0.0009411259670741856,0.001692101126536727
20230329,4977.240746666667,0.0,13925.089279999997,0.0020091452170163393,0.0,0.0018671334255486727
20230330,6319.418026666666,0.0,5424.633173333334,0.0015824241563677788,0.0,0.0011060655815526843
20230401,11688.127146666666,8108.987733333334,0.0,0.0009411259670741856,0.0013565195258706808,0.0
20230402,6319.418026666666,0.0,9451.165013333335,0.0007912120781838894,0.0,0.001269684755243361
20230403,0.0,0.0,16609.443840000004,0.0,0.0,0.0013245476875454187
20230405,18343.089493333333,0.0,3635.0634666666674,0.0009812959469854832,0.0,0.0016505902167409658
20230410,0.0,10401.87392,28800.88746666666,0.0,0.000576819118577987,0.00041665384196676314
20230425,15658.734933333335,0.0,19461.57056,0.00012772424088325351,0.0,0.00041106651769950986
20230426,2236.9621333333334,5872.0256,0.0,0.0004470348358154297,0.0003405979659873992,0.0
20230428,0.0,0.0,9227.4688,0.0,0.0,0.00010837207810254768
20230429,15211.342506666668,0.0,0.0,6.574041617568582e-05,0.0,0.0
20230504,0.0,0.0,24774.355626666664,0.0,0.0,0.00012109295494155958
20230521,12526.987946666664,0.0,17224.60842666667,0.0005587935447692871,0.0,0.0003483388281892985
20230522,11799.975253333332,26787.621546666658,0.0,0.0005084756412543356,0.00037330674240365624,0.0
20230523,0.0,4082.455893333334,23935.49482666666,0.0,0.0002449505846016109,0.0006266843411140144
20230524,25053.97589333333,0.0,19741.19082666667,0.0003193106094840914,0.0,0.0005065550794824958
20230525,0.0,0.0,15826.507093333335,0.0,0.0,0.0005686662043444812
20230526,12526.987946666664,0.0,15826.507093333335,0.0004789658996742219,0.0,0.0008214067784138024
20230527,12526.987946666664,0.0,0.0,0.0009579317993484437,0.0,0.0
20230528,0.0,0.0,9003.772586666668,0.0,0.0,0.0013327746419236064
20230529,0.0,11128.886613333332,0.0,0.0,0.0007188500021584332,0.0
20230531,0.0,2348.8102400000002,11128.886613333332,0.0,0.0004257474502082914,0.0010782750323414803
20230601,4977.240746666667,0.0,18566.78570666667,0.0016073163133114576,0.0,0.0010771923698484898
20230602,12526.987946666664,0.0,0.0,0.0012772424379363656,0.0,0.0
20230605,0.0,23935.49482666666,14596.177919999998,0.0,0.001880053081549704,0.0019868214149028063
20230610,14763.950079999999,0.0,0.0,0.0016933138249441981,0.0,0.0
